step,env_index,time,observation_000,observation_001,observation_002,observation_003,observation_004,observation_005,observation_006,observation_007,observation_008,observation_009,observation_010,observation_011,observation_012,observation_013,observation_014,observation_015,observation_016,observation_017,observation_018,observation_019,observation_020,observation_021,observation_022,observation_023,observation_024,observation_025,observation_026,observation_027,observation_028,observation_029,observation_030,observation_031,observation_032,action_000,action_001,action_002,action_003,action_004,action_005,action_006,action_007,clipped_action_000,clipped_action_001,clipped_action_002,clipped_action_003,clipped_action_004,clipped_action_005,clipped_action_006,clipped_action_007
82,0,4.1000000000000005,-0.07555370032787323,-0.45935171842575073,0.04167495667934418,0.7356385588645935,0.029326658695936203,0.7282286882400513,0.13421481847763062,0.4824550151824951,-0.006533255334943533,0.04257050156593323,-0.0032908827997744083,-0.010288722813129425,0.059169329702854156,-0.12117286771535873,-0.14512963593006134,0.299987256526947,0.16650578379631042,-0.033749792724847794,1.0192394256591797e-05,1.0,-1.0,1.0192394256591797e-05,-1.1467114973129355e-06,1.895080856684217e-07,0.30000001192092896,-1.6623555865180606e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,6.259983820200432e-08,1.640794877744156e-08,-0.008699525147676468,0.0649416595697403,-0.004359754733741283,-0.01450355164706707,0.09397341310977936,-0.19806283712387085,-0.2378191351890564,-0.03398820012807846,-0.008699525147676468,0.0649416595697403,-0.004359754733741283,-0.01450355164706707,0.09397341310977936,-0.19806283712387085,-0.2378191351890564,-0.03398820012807846
83,0,4.15,-0.0759025439620018,-0.4567820727825165,0.04149874672293663,0.735068678855896,0.03301669657230377,0.720453679561615,0.12488068640232086,0.4821632504463196,-0.0059157866053283215,0.04305306449532509,-0.0030615173745900393,-0.00993981584906578,0.05714345723390579,-0.12034481763839722,-0.1445206254720688,0.2999872863292694,0.16650578379631042,-0.0337497740983963,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.3073969284960185e-06,3.791682843257149e-07,0.29999998211860657,-2.061884352144716e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.1855607340294227e-07,4.215050353195693e-07,-0.0077798324637115,0.0656237006187439,-0.004066287539899349,-0.01392313651740551,0.0907353013753891,-0.19670459628105164,-0.2368457019329071,-0.03615716099739075,-0.0077798324637115,0.0656237006187439,-0.004066287539899349,-0.01392313651740551,0.0907353013753891,-0.19670459628105164,-0.2368457019329071,-0.03615716099739075
84,0,4.2,-0.07621496170759201,-0.4541851878166199,0.041334331035614014,0.7345214486122131,0.03657958284020424,0.7127317190170288,0.1155848354101181,0.4818526804447174,-0.005314726382493973,0.04349220544099808,-0.00285254861228168,-0.009593963623046875,0.055167391896247864,-0.11951372027397156,-0.14392654597759247,0.2999873161315918,0.16650579869747162,-0.033749938011169434,9.894371032714844e-06,1.0,-1.0,9.894371032714844e-06,-4.314695729590312e-07,1.1577543368446186e-08,0.30000001192092896,2.5714363971474086e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.226284721018601e-07,1.2787752723397716e-07,-0.006884924601763487,0.06624175608158112,-0.0038032708689570427,-0.013351524248719215,0.0875781923532486,-0.19534248113632202,-0.2358962893486023,-0.03829886019229889,-0.006884924601763487,0.06624175608158112,-0.0038032708689570427,-0.013351524248719215,0.0875781923532486,-0.19534248113632202,-0.2358962893486023,-0.03829886019229889
85,0,4.25,-0.07649187743663788,-0.4515635669231415,0.04118051007390022,0.7339965105056763,0.04001850634813309,0.7050634622573853,0.10632626712322235,0.4815234839916229,-0.004730304703116417,0.0438883937895298,-0.0026633746456354856,-0.009253393858671188,0.05324244499206543,-0.11868182569742203,-0.1433481127023697,0.2999873161315918,0.16650579869747162,-0.03374975919723511,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.391673208672728e-06,1.0786718007693707e-07,0.29999998211860657,-1.5419431065311073e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.4242851875678753e-07,4.6197163783290307e-07,-0.0060144769959151745,0.06679849326610565,-0.0035682274028658867,-0.012788547202944756,0.08450065553188324,-0.19397757947444916,-0.23497001826763153,-0.04041333496570587,-0.0060144769959151745,0.06679849326610565,-0.0035682274028658867,-0.012788547202944756,0.08450065553188324,-0.19397757947444916,-0.23497001826763153,-0.04041333496570587
86,0,4.3,-0.0767342746257782,-0.4489198327064514,0.041036173701286316,0.7334935069084167,0.04333657771348953,0.6974486708641052,0.09710410237312317,0.4811760485172272,-0.004162174183875322,0.04424607381224632,-0.0024924713652580976,-0.00891545508056879,0.051364555954933167,-0.11784854531288147,-0.14278316497802734,0.2999872863292694,0.16650579869747162,-0.033749811351299286,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.120374008678482e-06,2.5272359494010743e-07,0.29999998211860657,-9.51204093269098e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.476018809398738e-07,4.885063162873848e-07,-0.005169067066162825,0.06729702651500702,-0.003360140137374401,-0.012234793975949287,0.08150099217891693,-0.19261108338832855,-0.2340664565563202,-0.04250156879425049,-0.005169067066162825,0.06729702651500702,-0.003360140137374401,-0.012234793975949287,0.08150099217891693,-0.19261108338832855,-0.2340664565563202,-0.04250156879425049
87,0,4.3500000000000005,-0.07694315165281296,-0.44625598192214966,0.04090026021003723,0.7330120205879211,0.04653684049844742,0.6898877620697021,0.08791744709014893,0.4808104634284973,-0.0036104589235037565,0.04456222429871559,-0.0023391868453472853,-0.008581340312957764,0.04953339695930481,-0.11701547354459763,-0.1422315090894699,0.2999872863292694,0.16650579869747162,-0.03374982997775078,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-9.66304355642933e-07,7.070864853631065e-07,0.29999998211860657,-1.7176889244296945e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.1396768684335257e-07,5.334507022780599e-07,-0.0043487283401191235,0.06773997843265533,-0.003176710568368435,-0.011690447106957436,0.07857750356197357,-0.191244438290596,-0.23318472504615784,-0.04456350952386856,-0.0043487283401191235,0.06773997843265533,-0.003176710568368435,-0.011690447106957436,0.07857750356197357,-0.191244438290596,-0.23318472504615784,-0.04456350952386856
88,0,4.4,-0.07711951434612274,-0.4435744881629944,0.04077177867293358,0.7325518727302551,0.0496223084628582,0.6823804974555969,0.07876543700695038,0.4804268777370453,-0.0030753083992749453,0.044843725860118866,-0.0022018630988895893,-0.008252013474702835,0.04775043949484825,-0.11618269234895706,-0.1416943073272705,0.299987256526947,0.16650579869747162,-0.03374985605478287,1.0013580322265625e-05,1.0,-1.0,1.0013580322265625e-05,-8.476689572489704e-07,4.5412005533762567e-07,0.29999998211860657,-1.417923289892542e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.3234840423592686e-07,5.627578616440587e-07,-0.003552268724888563,0.06812958419322968,-0.003016452305018902,-0.011154765263199806,0.07572904229164124,-0.189877450466156,-0.23232440650463104,-0.04659990966320038,-0.003552268724888563,0.06812958419322968,-0.003016452305018902,-0.011154765263199806,0.07572904229164124,-0.189877450466156,-0.23232440650463104,-0.04659990966320038
89,0,4.45,-0.07726433128118515,-0.4408774971961975,0.04064980149269104,0.7321128249168396,0.05259591341018677,0.6749271154403687,0.06964720785617828,0.4800257384777069,-0.002555707935243845,0.045089781284332275,-0.002079662634059787,-0.007929406128823757,0.04601208120584488,-0.11534909904003143,-0.1411694586277008,0.299987256526947,0.16650579869747162,-0.03374972194433212,1.043081283569336e-05,1.0,-1.0,1.043081283569336e-05,-1.5630611187589238e-06,-6.842016375685489e-08,0.29999998211860657,-9.458982042076514e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.087896859848115e-07,2.6801200192494434e-07,-0.002780358772724867,0.06846906244754791,-0.00287752877920866,-0.010628728196024895,0.07295379787683487,-0.1885116845369339,-0.23148471117019653,-0.048611029982566833,-0.002780358772724867,0.06846906244754791,-0.00287752877920866,-0.010628728196024895,0.07295379787683487,-0.1885116845369339,-0.23148471117019653,-0.048611029982566833
90,0,4.5,-0.07737856358289719,-0.4381668269634247,0.04053349792957306,0.7316941618919373,0.055460527539253235,0.667527437210083,0.06056198477745056,0.4796070456504822,-0.0020523294806480408,0.04530208557844162,-0.0019715619273483753,-0.007607960607856512,0.04431653395295143,-0.11451669037342072,-0.14065590500831604,0.2999872863292694,0.1665058135986328,-0.03374974802136421,1.0013580322265625e-05,1.0,-1.0,1.0013580322265625e-05,-1.4547952105203876e-06,3.9294096865205574e-08,0.29999998211860657,-7.353317954539307e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.222323078309273e-07,2.782865635708731e-07,-0.0020330543629825115,0.06876042485237122,-0.0027593104168772697,-0.010112212970852852,0.07025013864040375,-0.18714818358421326,-0.23066522181034088,-0.05059763044118881,-0.0020330543629825115,0.06876042485237122,-0.0027593104168772697,-0.010112212970852852,0.07025013864040375,-0.18714818358421326,-0.23066522181034088,-0.05059763044118881
91,0,4.55,-0.07746315002441406,-0.43544459342956543,0.04042202979326248,0.7312955856323242,0.05821898207068443,0.6601812243461609,0.05150894075632095,0.47917115688323975,-0.0015649881679564714,0.04548468068242073,-0.0018769727321341634,-0.007291627116501331,0.042668092995882034,-0.11368512362241745,-0.14015714824199677,0.2999873161315918,0.16650575399398804,-0.03374972194433212,9.894371032714844e-06,1.0,-1.0,9.894371032714844e-06,-1.5904399788269075e-06,-1.3059357684142014e-07,0.29999998211860657,-4.107150175514107e-10,0.038499996066093445,2.384185791015625e-07,1.0,-1.0,2.384185791015625e-07,2.0449891735552228e-07,3.9446436517209804e-07,-0.0013084630481898785,0.06900550425052643,-0.002659629099071026,-0.009603923186659813,0.06761714071035385,-0.18578636646270752,-0.22986538708209991,-0.05255976319313049,-0.0013084630481898785,0.06900550425052643,-0.002659629099071026,-0.009603923186659813,0.06761714071035385,-0.18578636646270752,-0.22986538708209991,-0.05255976319313049
92,0,4.6000000000000005,-0.07751905918121338,-0.43271252512931824,0.0403146855533123,0.7309170961380005,0.060874029994010925,0.6528884172439575,0.04248732700943947,0.4787183105945587,-0.0010920451022684574,0.045634809881448746,-0.0017948746681213379,-0.006981654092669487,0.04106219857931137,-0.1128547191619873,-0.13967032730579376,0.2999873459339142,0.16650578379631042,-0.033749788999557495,9.894371032714844e-06,1.0,-1.0,9.894371032714844e-06,-1.3375849903241033e-06,1.354298149180977e-07,0.30000004172325134,9.339116147089044e-10,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,1.961098519132065e-07,1.5587011148454621e-07,-0.0006075720302760601,0.06920728087425232,-0.0025769686326384544,-0.009105218574404716,0.0650528222322464,-0.18442785739898682,-0.22908449172973633,-0.054497845470905304,-0.0006075720302760601,0.06920728087425232,-0.0025769686326384544,-0.009105218574404716,0.0650528222322464,-0.18442785739898682,-0.22908449172973633,-0.054497845470905304
93,0,4.65,-0.07754719257354736,-0.4299723505973816,0.04021076485514641,0.7305580377578735,0.0634283721446991,0.6456491947174072,0.03349640965461731,0.47824862599372864,-0.0006350336479954422,0.04575642943382263,-0.0017237593419849873,-0.006674324162304401,0.039497874677181244,-0.11202943325042725,-0.13919466733932495,0.299987256526947,0.16650579869747162,-0.03374994546175003,1.0251998901367188e-05,1.0,-1.0,1.0251998901367188e-05,-4.395753023800353e-07,4.3057340803898114e-07,0.30000001192092896,-2.4393802533495546e-09,0.038499996066093445,5.960464477539063e-08,1.0,-1.0,5.960464477539063e-08,2.0181022364340606e-07,3.0295854003270506e-07,6.983103230595589e-05,0.06936748325824738,-0.0025110645219683647,-0.008615689352154732,0.06255564093589783,-0.18307338654994965,-0.22832180559635162,-0.05641283094882965,6.983103230595589e-05,0.06936748325824738,-0.0025110645219683647,-0.008615689352154732,0.06255564093589783,-0.18307338654994965,-0.22832180559635162,-0.05641283094882965
94,0,4.7,-0.07754849642515182,-0.42722558975219727,0.040109600871801376,0.7302182912826538,0.06588464975357056,0.6384629607200623,0.02453545480966568,0.47776225209236145,-0.0001934548927238211,0.04585081711411476,-0.0016637499211356044,-0.006373579613864422,0.037972062826156616,-0.11120335757732391,-0.13872848451137543,0.2999873161315918,0.16650578379631042,-0.0337497852742672,1.0132789611816406e-05,1.0,-1.0,1.0132789611816406e-05,-1.2824475561501458e-06,6.542054453717583e-09,0.30000004172325134,-3.6931031566211914e-09,0.038499996066093445,0.0,1.0,-1.0,0.0,6.084983539267341e-08,1.4749939936109513e-08,0.0007239100523293018,0.06948883831501007,-0.0024600541219115257,-0.008136065676808357,0.0601242259144783,-0.18172360956668854,-0.22757695615291595,-0.058304786682128906,0.0007239100523293018,0.06948883831501007,-0.0024600541219115257,-0.008136065676808357,0.0601242259144783,-0.18172360956668854,-0.22757695615291595,-0.058304786682128906
95,0,4.75,-0.0775238499045372,-0.4244740605354309,0.04001060128211975,0.7298972010612488,0.06824539601802826,0.6313296556472778,0.015603763982653618,0.4772595763206482,0.00023312901612371206,0.04591981694102287,-0.0016137625789269805,-0.006076464429497719,0.036487773060798645,-0.11037899553775787,-0.1382737159729004,0.299987256526947,0.16650576889514923,-0.03374975547194481,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-1.461500232835533e-06,6.333620490295289e-07,0.29999998211860657,-3.547154570071598e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.5370633832390013e-07,4.106204301024263e-07,0.0013557006604969501,0.0695728063583374,-0.0024229129776358604,-0.007665315177291632,0.0577574148774147,-0.18037863075733185,-0.2268495410680771,-0.0601741224527359,0.0013557006604969501,0.0695728063583374,-0.0024229129776358604,-0.007665315177291632,0.0577574148774147,-0.18037863075733185,-0.2268495410680771,-0.0601741224527359
96,0,4.800000000000001,-0.0774741917848587,-0.42171910405158997,0.039913251996040344,0.7295945882797241,0.07051323354244232,0.624249279499054,0.006700651720166206,0.4767405390739441,0.0006455143447965384,0.0459650456905365,-0.001573035609908402,-0.005783877335488796,0.035043612122535706,-0.10956022888422012,-0.13783080875873566,0.2999872863292694,0.1665058135986328,-0.0337497852742672,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.227033408213174e-06,-1.5422931198827428e-07,0.2999999523162842,-1.82952906158107e-08,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,9.585593119254554e-08,8.795536245997937e-07,0.001965549308806658,0.06962110102176666,-0.002398843877017498,-0.007203178014606237,0.05545352026820183,-0.1790388524532318,-0.22613880038261414,-0.06202147156000137,0.001965549308806658,0.06962110102176666,-0.002398843877017498,-0.007203178014606237,0.05545352026820183,-0.1790388524532318,-0.22613880038261414,-0.06202147156000137
97,0,4.8500000000000005,-0.0774003192782402,-0.41896218061447144,0.03981700912117958,0.7293100357055664,0.07269055396318436,0.6172215938568115,-0.0021745366975665092,0.47620537877082825,0.001042924472130835,0.04598574712872505,-0.0015409765765070915,-0.0054962895810604095,0.03363751620054245,-0.10874594748020172,-0.13739728927612305,0.2999872863292694,0.16650578379631042,-0.03374984487891197,1.0073184967041016e-05,0.9999999403953552,-0.9999999403953552,1.0073184967041016e-05,-9.557356861478183e-07,2.4869796888538076e-08,0.29999998211860657,-9.691063063144156e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.4470273868028016e-07,5.020268645239412e-07,0.0025531244464218616,0.06963609158992767,-0.002386706881225109,-0.0067503019236028194,0.053211111575365067,-0.17770534753799438,-0.22544409334659576,-0.06384710967540741,0.0025531244464218616,0.06963609158992767,-0.002386706881225109,-0.0067503019236028194,0.053211111575365067,-0.17770534753799438,-0.22544409334659576,-0.06384710967540741
98,0,4.9,-0.07730317115783691,-0.41620466113090515,0.03972136229276657,0.7290434241294861,0.07477983832359314,0.6102463006973267,-0.011022432707250118,0.4756544232368469,0.001426511793397367,0.04598499834537506,-0.0015168865211308002,-0.005214523524045944,0.032269928604364395,-0.1079343929886818,-0.13697481155395508,0.2999872863292694,0.16650576889514923,-0.03374971076846123,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-1.6498173636136926e-06,2.8172871679998934e-07,0.29999998211860657,-9.873167172713693e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,1.1158938661992579e-07,5.205114348427742e-07,0.0031195473857223988,0.06961934268474579,-0.0023852111771702766,-0.006306344177573919,0.05102897435426712,-0.1763780117034912,-0.22476518154144287,-0.0656513199210167,0.0031195473857223988,0.06961934268474579,-0.0023852111771702766,-0.006306344177573919,0.05102897435426712,-0.1763780117034912,-0.22476518154144287,-0.0656513199210167
99,0,4.95,-0.07718358933925629,-0.4134475886821747,0.03962593525648117,0.7287940382957458,0.07678340375423431,0.6033233404159546,-0.019843650981783867,0.47508788108825684,0.001796322874724865,0.04596224054694176,-0.0015002911677584052,-0.00493650883436203,0.030937762930989265,-0.10712739825248718,-0.13656064867973328,0.2999872863292694,0.16650579869747162,-0.03374988213181496,1.0073184967041016e-05,1.0,-1.0,1.0073184967041016e-05,-6.844273343631357e-07,-2.5192781194505187e-08,0.30000001192092896,-8.559847941569387e-09,0.038499996066093445,1.1920928955078125e-07,1.0,-1.0,1.1920928955078125e-07,2.2335055405164894e-07,2.0632856490010454e-07,0.0036642742343246937,0.06957276165485382,-0.0023940065875649452,-0.005871558096259832,0.04890545457601547,-0.1750580221414566,-0.22410140931606293,-0.06743475049734116,0.0036642742343246937,0.06957276165485382,-0.0023940065875649452,-0.005871558096259832,0.04890545457601547,-0.1750580221414566,-0.22410140931606293,-0.06743475049734116
