step_idx,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,direct_joint_command_0,direct_joint_command_1,direct_joint_command_2,direct_joint_command_3,direct_joint_command_4,direct_joint_command_5,direct_joint_command_6,direct_joint_command_7
33,-0.10964319109916687,-0.3419319987297058,-0.10964511334896088,0.7159126400947571,-0.10964319109916687,1.1254395246505737,-0.030520465224981308,0.7260000109672546,-9.040387940001068e-16,0.13805827498435974,-7.930164816114238e-18,0.026022888720035553,-2.739251431194134e-05,-0.13770216703414917,-0.052073169499635696,-0.0,0.3522631824016571,-0.105389803647995,-0.07116647809743881,0.30512362718582153,-0.9520699381828308,0.02150314301252365,-0.9501408338546753,-0.3058742582798004,-0.06060832738876343,-0.2755100131034851,1.7462499141693115,-0.37195485830307007,0.09404200315475464,-0.5671370029449463,-1.4363006353378296,-0.20181110501289368,-0.47499072551727295,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7187339067459106,-0.10966227203607559,1.0954395532608032,-0.036574795842170715,116.5
34,-0.10964319109916687,-0.3365841507911682,-0.10964511334896088,0.7169001698493958,-0.10964319109916687,1.119915246963501,-0.032656531780958176,0.7250000238418579,-9.040387940001068e-16,0.13614079356193542,-7.930164816114238e-18,0.02788557857275009,-8.168069471084451e-16,-0.1378939151763916,-0.05275798216462135,-0.0,0.3519722819328308,-0.10532476752996445,-0.07127014547586441,0.30654045939445496,-0.951606273651123,0.02187424711883068,-0.9496927261352539,-0.3073115348815918,-0.06036007031798363,-0.2809377908706665,1.7427496910095215,-0.3676062226295471,0.08359676599502563,-0.5557562112808228,-1.4175907373428345,-0.20669469237327576,-0.4745899438858032,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7194080948829651,-0.10966227203607559,1.0899152755737305,-0.03885737061500549,116.5
35,-0.10964319109916687,-0.3310905694961548,-0.10964511334896088,0.7178167104721069,-0.10964319109916687,1.11444091796875,-0.034744665026664734,0.7260000109672546,-9.040387940001068e-16,0.13556554913520813,-7.930164816114238e-18,0.023174066096544266,-8.168069471084451e-16,-0.13723649084568024,-0.051826637238264084,-0.0,0.35294362902641296,-0.10579673200845718,-0.0706947073340416,0.3062208294868469,-0.9516991376876831,0.02230600267648697,-0.949739396572113,-0.30702218413352966,-0.06109364330768585,-0.27969473600387573,1.7388445138931274,-0.3574013411998749,0.0874883234500885,-0.5630112886428833,-1.4085389375686646,-0.2038327157497406,-0.4683786630630493,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7204413414001465,-0.10966227203607559,1.0844409465789795,-0.0408596470952034,116.5
36,-0.10964319109916687,-0.32566794753074646,-0.10964511334896088,0.7187256217002869,-0.10964319109916687,1.10891854763031,-0.03692866861820221,0.7250000238418579,-9.040387940001068e-16,0.1364694982767105,-7.930164816114238e-18,0.02276317961513996,-8.168069471084451e-16,-0.13740085065364838,-0.05344279482960701,-0.0,0.3514483869075775,-0.10521869361400604,-0.07158949971199036,0.3076627254486084,-0.9512495398521423,0.021632228046655655,-0.9493391513824463,-0.30841588973999023,-0.0602894201874733,-0.28530389070510864,1.7343162298202515,-0.3503630459308624,0.05910798907279968,-0.535076379776001,-1.373918890953064,-0.21303722262382507,-0.4679989814758301,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7204988598823547,-0.10966227203607559,1.0789185762405396,-0.043319784104824066,116.5
37,-0.10964319109916687,-0.32020506262779236,-0.10964511334896088,0.7196517586708069,-0.10964319109916687,1.1033885478973389,-0.03909733518958092,0.7250000238418579,-9.040387940001068e-16,0.1359216570854187,-7.930164816114238e-18,0.023119281977415085,-8.168069471084451e-16,-0.13825002312660217,-0.0545932799577713,-0.0,0.3526601493358612,-0.10557927191257477,-0.0708828940987587,0.30610302090644836,-0.9517301321029663,0.022598564624786377,-0.9497793316841125,-0.3069233000278473,-0.060969311743974686,-0.28330761194229126,1.7326903343200684,-0.3417748510837555,0.07028533518314362,-0.5410779714584351,-1.371363639831543,-0.21239712834358215,-0.46307307481765747,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7217603325843811,-0.10966227203607559,1.0733885765075684,-0.0454692468047142,116.5
38,-0.10964319109916687,-0.31407490372657776,-0.10964511334896088,0.7202749252319336,-0.10964319109916687,1.097185492515564,-0.04161689803004265,0.7260000109672546,-9.040387940001068e-16,0.13635993003845215,-7.930164816114238e-18,0.016955966129899025,-8.168069471084451e-16,-0.13805827498435974,-0.05533287674188614,-0.0,0.35214489698410034,-0.10533570498228073,-0.07124143093824387,0.3067125976085663,-0.9515562057495117,0.021636962890625,-0.9496434926986694,-0.307468056678772,-0.06033778190612793,-0.2846828103065491,1.7258639335632324,-0.32867783308029175,0.05157238245010376,-0.5265415906906128,-1.3416675329208374,-0.21625301241874695,-0.4585045576095581,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7218220829963684,-0.10966227203607559,1.0671855211257935,-0.04810448735952377,116.5
39,-0.10964319109916687,-0.309242844581604,-0.10964511334896088,0.7209364771842957,-0.10964319109916687,1.0923247337341309,-0.043580394238233566,0.7260000109672546,-9.040387940001068e-16,0.13723649084568024,-7.930164816114238e-18,0.016106797382235527,-8.168069471084451e-16,-0.1384417712688446,-0.05618204548954964,-0.0,0.35151466727256775,-0.10515877604484558,-0.07159296423196793,0.30616244673728943,-0.9517410397529602,0.021297266706824303,-0.9498470425605774,-0.30689674615859985,-0.060041643679142,-0.28929466009140015,1.7216049432754517,-0.3218346834182739,0.03809191286563873,-0.5122272968292236,-1.3158574104309082,-0.22093114256858826,-0.456557959318161,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7220792174339294,-0.10966227203607559,1.0623247623443604,-0.050208330154418945,116.5
40,-0.10964319109916687,-0.3035287857055664,-0.10964511334896088,0.7214484214782715,-0.10964319109916687,1.0865147113800049,-0.04599257931113243,0.7250000238418579,-9.040387940001068e-16,0.1409892737865448,-7.930164816114238e-18,0.015531555749475956,-8.168069471084451e-16,-0.14257803559303284,-0.05851041153073311,-0.0,0.35080620646476746,-0.10502000898122787,-0.07195659726858139,0.3065692186355591,-0.9516132473945618,0.021155264228582382,-0.9497304558753967,-0.3072933256626129,-0.05985639989376068,-0.2903108596801758,1.720761775970459,-0.31204554438591003,0.028004346415400505,-0.4986650347709656,-1.3006823062896729,-0.22463473677635193,-0.45303648710250854,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7222885489463806,-0.10966227203607559,1.0565147399902344,-0.05273162201046944,116.5
41,-0.10964319109916687,-0.29814067482948303,-0.10964511334896088,0.7216976881027222,-0.10964319109916687,1.0811132192611694,-0.04831080883741379,0.7260000109672546,-9.040387940001068e-16,0.1384417712688446,-7.930164816114238e-18,0.008601249195635319,-8.168069471084451e-16,-0.13951008021831512,-0.059058260172605515,-0.0,0.35242581367492676,-0.1056147888302803,-0.0709441751241684,0.30771374702453613,-0.9512214660644531,0.022135421633720398,-0.9493074417114258,-0.3084992468357086,-0.060362476855516434,-0.28767770528793335,1.7131125926971436,-0.2999461591243744,0.03950326144695282,-0.5131220817565918,-1.289747714996338,-0.21932324767112732,-0.44489622116088867,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7228828072547913,-0.10966227203607559,1.051113247871399,-0.054890505969524384,116.5
42,-0.10964319109916687,-0.2920239269733429,-0.10964511334896088,0.7220984697341919,-0.10964319109916687,1.074889063835144,-0.050972264260053635,0.7250000238418579,-9.040387940001068e-16,0.1350998729467392,-7.930164816114238e-18,0.007669903803616762,-8.168069471084451e-16,-0.1367708295583725,-0.05856519564986229,-0.0,0.35201627016067505,-0.10542255640029907,-0.07127149403095245,0.30714818835258484,-0.9514031410217285,0.02218286693096161,-0.9494748115539551,-0.30793842673301697,-0.06059270724654198,-0.29794609546661377,1.7022755146026611,-0.2927006781101227,0.02557472698390484,-0.4984392821788788,-1.24613618850708,-0.22446435689926147,-0.4438048005104065,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7228657007217407,-0.10966227203607559,1.0448890924453735,-0.05770619213581085,116.5
43,-0.10964319109916687,-0.28682756423950195,-0.10964511334896088,0.7224224805831909,-0.10964319109916687,1.0696792602539062,-0.053173527121543884,0.7260000109672546,-9.040387940001068e-16,0.13263455033302307,-7.930164816114238e-18,0.008765604346990585,-8.168069471084451e-16,-0.13362067937850952,-0.05672989785671234,-0.0,0.35205939412117004,-0.10537756234407425,-0.07121434807777405,0.30744197964668274,-0.9513105154037476,0.02208392694592476,-0.9494170546531677,-0.3082239031791687,-0.06004350259900093,-0.3059031367301941,1.6932566165924072,-0.28568264842033386,0.02338474802672863,-0.49192988872528076,-1.2089122533798218,-0.22815585136413574,-0.4429580569267273,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7231240272521973,-0.10966227203607559,1.0396792888641357,-0.060018204152584076,116.5
44,-0.10964319109916687,-0.2813493311405182,-0.10964511334896088,0.7227235436439514,-0.10964319109916687,1.0640515089035034,-0.05556461960077286,0.7250000238418579,-9.040387940001068e-16,0.13351111114025116,-7.930164816114238e-18,0.007615118753165007,-8.168069471084451e-16,-0.1359216570854187,-0.05752427875995636,-0.0,0.351124107837677,-0.10504557192325592,-0.07186681777238846,0.30742162466049194,-0.9513313174247742,0.021463198587298393,-0.9494247436523438,-0.3081643283367157,-0.06022787466645241,-0.3115989565849304,1.6874850988388062,-0.2773355543613434,0.006944684311747551,-0.4741867780685425,-1.1803425550460815,-0.23297813534736633,-0.44143450260162354,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7229318618774414,-0.10966227203607559,1.034051537513733,-0.06255396455526352,116.5
45,-0.10964319109916687,-0.2758404314517975,-0.10964511334896088,0.7228519916534424,-0.10964319109916687,1.0586020946502686,-0.05801131948828697,0.7250000238418579,-9.040387940001068e-16,0.1376199871301651,-7.930164816114238e-18,0.0051771849393844604,-8.168069471084451e-16,-0.13852393627166748,-0.06075659766793251,-0.0,0.3524951934814453,-0.10557273030281067,-0.0709722712635994,0.30705028772354126,-0.951422393321991,0.02270602621138096,-0.9494820237159729,-0.3078751266002655,-0.060800906270742416,-0.3031243085861206,1.6881968975067139,-0.26422062516212463,0.028333915397524834,-0.488453209400177,-1.189664363861084,-0.22838625311851501,-0.4325755834579468,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7237020134925842,-0.10966227203607559,1.028602123260498,-0.06486290693283081,116.5
46,-0.10964319109916687,-0.27043890953063965,-0.10964511334896088,0.7229785919189453,-0.10964319109916687,1.0530662536621094,-0.06045034900307655,0.7250000238418579,-9.040387940001068e-16,0.1359216570854187,-7.930164816114238e-18,0.00295839156024158,-8.168069471084451e-16,-0.1373186707496643,-0.061249662190675735,-0.0,0.35190048813819885,-0.1053791493177414,-0.07133923470973969,0.30738383531570435,-0.9513221383094788,0.022391965612769127,-0.9494194984436035,-0.30818602442741394,-0.060199178755283356,-0.31173276901245117,1.6777050495147705,-0.2566538155078888,0.013956217095255852,-0.4749261140823364,-1.1512348651885986,-0.2321026623249054,-0.4311075508594513,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7233972549438477,-0.10966227203607559,1.0230662822723389,-0.06741342693567276,116.5
47,-0.10964319109916687,-0.2649606764316559,-0.10964511334896088,0.723279595375061,-0.10964319109916687,1.0475784540176392,-0.06284718960523605,0.7250000238418579,-9.040387940001068e-16,0.135949045419693,-7.930164816114238e-18,0.005889390595257282,-8.168069471084451e-16,-0.13783912360668182,-0.060153961181640625,-0.0,0.35324177145957947,-0.10581494122743607,-0.07047087699174881,0.30789268016815186,-0.9511440992355347,0.022955168038606644,-0.9491847157478333,-0.30873286724090576,-0.06109343841671944,-0.3107765316963196,1.6751148700714111,-0.24817419052124023,0.03685551881790161,-0.4886607527732849,-1.148837685585022,-0.22962966561317444,-0.4276331961154938,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7243852615356445,-0.10966227203607559,1.0175784826278687,-0.06973607838153839,116.5
48,-0.10964319109916687,-0.2595188617706299,-0.10964511334896088,0.7234426140785217,-0.10964319109916687,1.042054295539856,-0.06532265245914459,0.7260000109672546,-9.040387940001068e-16,0.13668864965438843,-7.930164816114238e-18,0.005560680292546749,-8.168069471084451e-16,-0.13772955536842346,-0.061249662190675735,-0.0,0.3520629405975342,-0.10540492087602615,-0.07124466449022293,0.30718809366226196,-0.9513880610466003,0.022275617346167564,-0.9494425654411316,-0.3079848885536194,-0.06086156517267227,-0.31989651918411255,1.665536642074585,-0.2410215437412262,0.018478332087397575,-0.46767812967300415,-1.1054035425186157,-0.23612737655639648,-0.4270012676715851,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7239969372749329,-0.10966227203607559,1.0120543241500854,-0.07240647077560425,116.5
49,-0.10964319109916687,-0.2540099620819092,-0.10964511334896088,0.7238146066665649,-0.10964319109916687,1.0365511178970337,-0.06767923384904861,0.7250000238418579,-9.040387940001068e-16,0.13696257770061493,-7.930164816114238e-18,0.007012483663856983,-8.168069471084451e-16,-0.1378665268421173,-0.060071785002946854,-0.0,0.3524150252342224,-0.10550953447818756,-0.07105859369039536,0.3071792721748352,-0.9513925909996033,0.022204337641596794,-0.9494505524635315,-0.30797135829925537,-0.06080477312207222,-0.32317471504211426,1.6597907543182373,-0.23361274600028992,0.023569492623209953,-0.467429518699646,-1.0862293243408203,-0.23642760515213013,-0.4246133267879486,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7245216965675354,-0.10966227203607559,1.0065511465072632,-0.07477205991744995,116.5
50,-0.10964319109916687,-0.24858734011650085,-0.10964319109916687,0.724010169506073,-0.10964319109916687,1.0310325622558594,-0.0702352300286293,0.7250000238418579,-9.040387940001068e-16,0.13666124641895294,2.739251431194134e-05,0.006875521037727594,-8.168069471084451e-16,-0.13775695860385895,-0.0619070827960968,-0.0,0.35141250491142273,-0.10515289008617401,-0.07169727236032486,0.3072960376739502,-0.9513622522354126,0.021886928007006645,-0.9494656324386597,-0.3080657720565796,-0.060087576508522034,-0.33181214332580566,1.64944326877594,-0.22772216796875,0.005977241322398186,-0.4482577443122864,-1.0469499826431274,-0.241597980260849,-0.42404645681381226,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7241894602775574,-0.10966227203607559,1.0010325908660889,-0.077483169734478,116.5
51,-0.10964319109916687,-0.24312061071395874,-0.10963743925094604,0.7241981029510498,-0.10964319109916687,1.0255217552185059,-0.07266850769519806,0.7260000109672546,-9.040387940001068e-16,0.13600383698940277,0.00010957005724776536,0.0045197647996246815,-8.168069471084451e-16,-0.13770216703414917,-0.062235791236162186,-0.0,0.351554274559021,-0.10523778200149536,-0.07157275825738907,0.3070279359817505,-0.951465904712677,0.021128341555595398,-0.9495481252670288,-0.30775031447410583,-0.06039922684431076,-0.3361330032348633,1.639517068862915,-0.2199348509311676,0.00463738851249218,-0.4480832815170288,-1.025499701499939,-0.24070730805397034,-0.42137837409973145,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7243372201919556,-0.10966227203607559,0.9955217838287354,-0.07988972961902618,116.5
52,-0.10964319109916687,-0.23768265545368195,-0.10962977260351181,0.7242594361305237,-0.10964319109916687,1.0199955701828003,-0.07525134831666946,0.7260000109672546,-9.040387940001068e-16,0.13635993003845215,0.0001917476038215682,0.0029309990350157022,-8.168069471084451e-16,-0.13783912360668182,-0.06292060762643814,-0.0,0.3523596525192261,-0.10556094348430634,-0.07106094807386398,0.3066251277923584,-0.9515795707702637,0.021848933771252632,-0.9496579766273499,-0.30739468336105347,-0.06048300862312317,-0.33709490299224854,1.6318895816802979,-0.21160629391670227,0.015475956723093987,-0.4568135142326355,-1.0151634216308594,-0.23737692832946777,-0.4170500636100769,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7247236967086792,-0.10966227203607559,0.9899955987930298,-0.08237265795469284,116.5
53,-0.10964319109916687,-0.23222167789936066,-0.1096259355545044,0.7242862582206726,-0.10964319109916687,1.0144904851913452,-0.07775557041168213,0.7250000238418579,-9.040387940001068e-16,0.13600383698940277,0.0001369625679217279,0.0009313454502262175,-8.168069471084451e-16,-0.13778434693813324,-0.06355063617229462,-0.0,0.35188525915145874,-0.10538199543952942,-0.07134827226400375,0.30856892466545105,-0.9509457945823669,0.022075533866882324,-0.94902104139328,-0.3093492090702057,-0.06051579490303993,-0.3420984148979187,1.620441198348999,-0.20477953553199768,0.00575813464820385,-0.44779467582702637,-0.9868221879005432,-0.23800760507583618,-0.4149138331413269,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7244589924812317,-0.10966227203607559,0.9848858118057251,-0.0848957970738411,116.5
54,-0.10963936150074005,-0.22671660780906677,-0.10962209850549698,0.7244377732276917,-0.10964319109916687,1.0089815855026245,-0.0802597925066948,0.7250000238418579,5.478502862388268e-05,0.1373186707496643,0.00010957005724776536,0.002465326339006424,-8.168069471084451e-16,-0.13767477869987488,-0.06250971555709839,-0.0,0.35209816694259644,-0.10544512420892715,-0.07119997590780258,0.30819013714790344,-0.9510799050331116,0.021583175286650658,-0.9491729140281677,-0.30893898010253906,-0.06022839993238449,-0.34532827138900757,1.6120898723602295,-0.19849130511283875,0.011990068480372429,-0.4488450586795807,-0.9663220643997192,-0.23744454979896545,-0.4127686023712158,-0.10966227203607559,-0.0359448567032814,-0.10966227203607559,0.7247974872589111,-0.10966227203607559,0.9799919128417969,-0.08738312870264053,116.5
